lottery,date,jackpot,cash_value,match_5_bonus_winners,match_5_bonus_prize,match_5_bonus_multiplier_winners,match_5_bonus_multiplier_prize,match_5_winners,match_5_prize,match_5_multiplier_winners,match_5_multiplier_prize,match_4_bonus_winners,match_4_bonus_prize,match_4_bonus_multiplier_winners,match_4_bonus_multiplier_prize,match_4_winners,match_4_prize,match_4_multiplier_winners,match_4_multiplier_prize,match_3_bonus_winners,match_3_bonus_prize,match_3_bonus_multiplier_winners,match_3_bonus_multiplier_prize,match_3_winners,match_3_prize,match_3_multiplier_winners,match_3_multiplier_prize,match_2_bonus_winners,match_2_bonus_prize,match_2_bonus_multiplier_winners,match_2_bonus_multiplier_prize,match_1_bonus_winners,match_1_bonus_prize,match_1_bonus_multiplier_winners,match_1_bonus_multiplier_prize,match_0_bonus_winners,match_0_bonus_prize,match_0_bonus_multiplier_winners,match_0_bonus_multiplier_prize
megamillions,2019-06-18,$50 Million,$32.7 Million,,,,,0,1,0,2,,,,,370,500,66,1000,,,,,21381,10,4261,20,,,,,,,,,,,,
megamillions,2019-06-21,$55 Million,$36.0 Million,,,,,2,1,0,3,,,,,208,500,48,1500,,,,,15500,10,2778,30,,,,,,,,,,,,
megamillions,2019-06-25,$60 Million,$39.4 Million,,,,,1,1,0,3,,,,,243,500,57,1500,,,,,15265,10,2789,30,,,,,,,,,,,,
megamillions,2019-06-28,$71 Million,$46.5 Million,,,,,0,1,0,2,,,,,237,500,45,1000,,,,,15700,10,2882,20,,,,,,,,,,,,
megamillions,2019-07-02,$83 Million,$54.1 Million,,,,,0,1,0,2,,,,,258,500,47,1000,,,,,17018,10,3073,20,,,,,,,,,,,,
megamillions,2019-07-05,$95 Million,$62.5 Million,,,,,0,1,0,2,,,,,229,500,48,1000,,,,,14623,10,2565,20,,,,,,,,,,,,
megamillions,2019-07-09,$107 Million,$69.5 Million,,,,,1,1,1,2,,,,,281,500,39,1000,,,,,17237,10,3006,20,,,,,,,,,,,,
megamillions,2019-07-12,$121 Million,$77.5 Million,,,,,0,1,0,2,,,,,294,500,37,1000,,,,,18099,10,3120,20,,,,,,,,,,,,
megamillions,2019-07-16,$137 Million,$87.9 Million,,,,,1,1,0,3,,,,,340,500,55,1500,,,,,21428,10,3772,30,,,,,,,,,,,,
megamillions,2019-07-19,$154 Million,$99.8 Million,,,,,0,1,0,3,,,,,320,500,50,1500,,,,,21733,10,3738,30,,,,,,,,,,,,
megamillions,2019-07-23,$168 Million,$108.5 Million,,,,,1,1,0,2,,,,,395,500,70,1000,,,,,23623,10,3946,20,,,,,,,,,,,,
megamillions,2019-07-26,$40 Million,$25.9 Million,,,,,0,1,0,3,,,,,278,500,55,1500,,,,,19024,10,3663,30,,,,,,,,,,,,
megamillions,2019-07-30,$45 Million,$29.2 Million,,,,,1,1,1,3,,,,,286,500,57,1500,,,,,17269,10,3257,30,,,,,,,,,,,,
megamillions,2019-08-02,$50 Million,$33.3 Million,,,,,1,1,0,2,,,,,271,500,42,1000,,,,,15789,10,3014,20,,,,,,,,,,,,
megamillions,2019-08-06,$55 Million,$37.3 Million,,,,,0,1,0,2,,,,,264,500,49,1000,,,,,16484,10,3124,20,,,,,,,,,,,,
megamillions,2019-08-09,$60 Million,$41.3 Million,,,,,0,1,0,2,,,,,180,500,38,1000,,,,,13036,10,2373,20,,,,,,,,,,,,
megamillions,2019-08-13,$65 Million,$45.5 Million,,,,,0,1,0,3,,,,,274,500,49,1500,,,,,16944,10,3193,30,,,,,,,,,,,,
megamillions,2019-08-16,$70 Million,$49.7 Million,,,,,0,1,0,2,,,,,331,500,60,1000,,,,,19808,10,3799,20,,,,,,,,,,,,
megamillions,2019-08-20,$79 Million,$56.1 Million,,,,,1,1,0,3,,,,,227,500,36,1500,,,,,15599,10,2854,30,,,,,,,,,,,,
megamillions,2019-08-23,$90 Million,$63.2 Million,,,,,1,1,0,2,,,,,246,500,38,1000,,,,,15893,10,2778,20,,,,,,,,,,,,
megamillions,2019-08-27,$103 Million,$73.7 Million,,,,,1,1,0,2,,,,,374,500,64,1000,,,,,22176,10,3864,20,,,,,,,,,,,,
megamillions,2019-08-30,$113 Million,$80.7 Million,,,,,0,1,0,4,,,,,470,500,78,2000,,,,,27262,10,4928,40,,,,,,,,,,,,
megamillions,2019-09-03,$127 Million,$90.9 Million,,,,,1,1,0,2,,,,,251,500,40,1000,,,,,17646,10,3002,20,,,,,,,,,,,,
megamillions,2019-09-06,$139 Million,$98.7 Million,,,,,2,1,0,4,,,,,715,500,146,2000,,,,,34498,10,6668,40,,,,,,,,,,,,
megamillions,2019-09-10,$154 Million,$107.7 Million,,,,,0,1,0,2,,,,,281,500,39,1000,,,,,19525,10,3219,20,,,,,,,,,,,,
megamillions,2019-09-13,$172 Million,$117.1 Million,,,,,1,1,0,2,,,,,363,500,52,1000,,,,,21922,10,3548,20,,,,,,,,,,,,
megamillions,2019-09-17,$192 Million,$130.4 Million,,,,,1,1,0,4,,,,,370,500,47,2000,,,,,23882,10,3798,40,,,,,,,,,,,,
megamillions,2019-09-20,$211 Million,$145.5 Million,,,,,1,1,0,2,,,,,390,500,54,1000,,,,,25670,10,4112,20,,,,,,,,,,,,
megamillions,2019-09-24,$227 Million,$158.4 Million,,,,,1,1,1,4,,,,,488,500,83,2000,,,,,30410,10,4720,40,,,,,,,,,,,,
megamillions,2019-09-27,$40 Million,$27.8 Million,,,,,0,1,0,3,,,,,278,500,53,1500,,,,,16193,10,2951,30,,,,,,,,,,,,
megamillions,2019-10-01,$45 Million,$31.7 Million,,,,,0,1,0,2,,,,,243,500,42,1000,,,,,14473,10,2720,20,,,,,,,,,,,,
megamillions,2019-10-04,$50 Million,$36.1 Million,,,,,0,1,0,2,,,,,212,500,30,1000,,,,,14490,10,2643,20,,,,,,,,,,,,
megamillions,2019-10-08,$55 Million,$39.0 Million,,,,,1,1,1,3,,,,,522,500,106,1500,,,,,25462,10,5035,30,,,,,,,,,,,,
megamillions,2019-10-11,$60 Million,$41.2 Million,,,,,2,1,0,3,,,,,216,500,35,1500,,,,,14422,10,2589,30,,,,,,,,,,,,
megamillions,2019-10-15,$65 Million,$44.7 Million,,,,,0,1,0,2,,,,,214,500,41,1000,,,,,16217,10,3080,20,,,,,,,,,,,,
megamillions,2019-10-18,$71 Million,$48.4 Million,,,,,2,1,1,3,,,,,173,500,36,1500,,,,,13325,10,2371,30,,,,,,,,,,,,
megamillions,2019-10-22,$82 Million,$55.8 Million,,,,,2,1,1,4,,,,,645,500,116,2000,,,,,26948,10,5341,40,,,,,,,,,,,,
megamillions,2019-10-25,$93 Million,$63.2 Million,,,,,1,1,0,3,,,,,255,500,54,1500,,,,,15973,10,2978,30,,,,,,,,,,,,
megamillions,2019-10-29,$105 Million,$70.6 Million,,,,,2,1,0,2,,,,,521,500,109,1000,,,,,26335,10,5077,20,,,,,,,,,,,,
megamillions,2019-11-01,$118 Million,$81.3 Million,,,,,1,1,1,2,,,,,247,500,55,1000,,,,,17810,10,3128,20,,,,,,,,,,,,
megamillions,2019-11-05,$127 Million,$85.5 Million,,,,,0,1,0,3,,,,,348,500,53,1500,,,,,21908,10,3871,30,,,,,,,,,,,,
megamillions,2019-11-08,$145 Million,$96.2 Million,,,,,0,1,0,3,,,,,312,500,47,1500,,,,,23339,10,4127,30,,,,,,,,,,,,
megamillions,2019-11-12,$163 Million,$108.0 Million,,,,,0,1,0,2,,,,,302,500,55,1000,,,,,19358,10,3129,20,,,,,,,,,,,,
megamillions,2019-11-15,$178 Million,$119.9 Million,,,,,1,1,0,2,,,,,336,500,62,1000,,,,,22456,10,3723,20,,,,,,,,,,,,
megamillions,2019-11-19,$192 Million,$130.2 Million,,,,,0,1,0,3,,,,,316,500,43,1500,,,,,22756,10,3622,30,,,,,,,,,,,,
megamillions,2019-11-22,$208 Million,$142.0 Million,,,,,0,1,0,4,,,,,485,500,93,2000,,,,,31887,10,5180,40,,,,,,,,,,,,
megamillions,2019-11-26,$226 Million,$155.7 Million,,,,,1,1,0,2,,,,,450,500,70,1000,,,,,30633,10,4925,20,,,,,,,,,,,,
megamillions,2019-11-29,$243 Million,$166.5 Million,,,,,1,1,0,2,,,,,400,500,60,1000,,,,,26431,10,4278,20,,,,,,,,,,,,
megamillions,2019-12-03,$266 Million,$182.6 Million,,,,,1,1,1,2,,,,,386,500,69,1000,,,,,26727,10,4080,20,,,,,,,,,,,,
megamillions,2019-12-06,$285 Million,$192.6 Million,,,,,0,1,0,5,,,,,464,500,82,2500,,,,,29413,10,4419,50,,,,,,,,,,,,
megamillions,2019-12-10,$314 Million,$213.1 Million,,,,,2,1,0,2,,,,,546,500,92,1000,,,,,36515,10,5530,20,,,,,,,,,,,,
megamillions,2019-12-13,$340 Million,$230.0 Million,,,,,0,1,0,3,,,,,740,500,107,1500,,,,,43927,10,6719,30,,,,,,,,,,,,
megamillions,2019-12-17,$372 Million,$251.5 Million,,,,,4,1,1,2,,,,,628,500,91,1000,,,,,42063,10,6127,20,,,,,,,,,,,,
megamillions,2019-12-20,$40 Million,$26.7 Million,,,,,1,1,0,3,,,,,233,500,36,1500,,,,,16419,10,2899,30,,,,,,,,,,,,
megamillions,2019-12-24,$45 Million,$30.0 Million,,,,,0,1,0,2,,,,,266,500,41,1000,,,,,15919,10,2704,20,,,,,,,,,,,,
megamillions,2019-12-27,$50 Million,$33.7 Million,,,,,0,1,0,4,,,,,177,500,30,2000,,,,,12759,10,2335,40,,,,,,,,,,,,
megamillions,2019-12-31,$55 Million,$36.6 Million,,,,,1,1,0,3,,,,,262,500,39,1500,,,,,17282,10,3011,30,,,,,,,,,,,,
megamillions,2020-01-03,$60 Million,$40.3 Million,,,,,0,1,0,2,,,,,210,500,33,1000,,,,,13840,10,2589,20,,,,,,,,,,,,
megamillions,2020-01-07,$69 Million,$46.5 Million,,,,,0,1,0,4,,,,,211,500,37,2000,,,,,14471,10,2552,40,,,,,,,,,,,,
megamillions,2020-01-10,$80 Million,$53.7 Million,,,,,1,1,0,2,,,,,240,500,51,1000,,,,,15784,10,2845,20,,,,,,,,,,,,
megamillions,2020-01-14,$91 Million,$61.4 Million,,,,,1,1,0,2,,,,,418,500,94,1000,,,,,23116,10,4538,20,,,,,,,,,,,,
megamillions,2020-01-17,$103 Million,$69.2 Million,,,,,1,1,0,3,,,,,276,500,54,1500,,,,,18823,10,3289,30,,,,,,,,,,,,
megamillions,2020-01-21,$116 Million,$78.6 Million,,,,,1,1,0,3,,,,,360,500,57,1500,,,,,20662,10,3638,30,,,,,,,,,,,,
megamillions,2020-01-24,$130 Million,$89.5 Million,,,,,0,1,0,4,,,,,443,500,93,2000,,,,,27047,10,4921,40,,,,,,,,,,,,
megamillions,2020-01-28,$141 Million,$98.6 Million,,,,,0,1,0,3,,,,,305,500,50,1500,,,,,19835,10,3243,30,,,,,,,,,,,,
megamillions,2020-01-31,$155 Million,$109.6 Million,,,,,4,1,1,2,,,,,379,500,71,1000,,,,,22099,10,3935,20,,,,,,,,,,,,
megamillions,2020-02-04,$168 Million,$117.6 Million,,,,,3,1,0,2,,,,,293,500,48,1000,,,,,21026,10,3524,20,,,,,,,,,,,,
megamillions,2020-02-07,$187 Million,$131.5 Million,,,,,3,1,2,3,,,,,469,500,94,1500,,,,,26697,10,4530,30,,,,,,,,,,,,
megamillions,2020-02-11,$202 Million,$142.2 Million,,,,,1,1,0,2,,,,,366,500,55,1000,,,,,25379,10,4078,20,,,,,,,,,,,,
megamillions,2020-02-14,$40 Million,$28.2 Million,,,,,0,1,0,5,,,,,223,500,36,2500,,,,,14561,10,2809,50,,,,,,,,,,,,
megamillions,2020-02-18,$45 Million,$31.7 Million,,,,,2,1,0,3,,,,,202,500,38,1500,,,,,13424,10,2498,30,,,,,,,,,,,,
megamillions,2020-02-21,$50 Million,$35.9 Million,,,,,1,1,0,4,,,,,323,500,70,2000,,,,,20503,10,4025,40,,,,,,,,,,,,
megamillions,2020-02-25,$55 Million,$39.3 Million,,,,,0,1,0,2,,,,,203,500,32,1000,,,,,14150,10,2655,20,,,,,,,,,,,,
megamillions,2020-02-28,$60 Million,$44.9 Million,,,,,0,1,0,2,,,,,244,500,39,1000,,,,,16283,10,3177,20,,,,,,,,,,,,
megamillions,2020-03-03,$65 Million,$48.6 Million,,,,,0,1,0,2,,,,,225,500,50,1000,,,,,15765,10,2948,20,,,,,,,,,,,,
megamillions,2020-03-06,$70 Million,$56.6 Million,,,,,0,1,0,4,,,,,219,500,40,2000,,,,,13673,10,2560,40,,,,,,,,,,,,
megamillions,2020-03-10,$75 Million,$61.3 Million,,,,,1,1,1,5,,,,,229,500,44,2500,,,,,14873,10,2848,50,,,,,,,,,,,,
megamillions,2020-03-13,$80 Million,$61.7 Million,,,,,1,1,0,4,,,,,258,500,43,2000,,,,,17100,10,3280,40,,,,,,,,,,,,
megamillions,2020-03-17,$90 Million,$71.3 Million,,,,,1,1,0,3,,,,,195,500,32,1500,,,,,13333,10,2563,30,,,,,,,,,,,,
megamillions,2020-03-20,$96 Million,$72.7 Million,,,,,0,1,0,4,,,,,203,500,29,2000,,,,,12445,10,2470,40,,,,,,,,,,,,
megamillions,2020-03-24,$101 Million,$79.2 Million,,,,,3,1,0,2,,,,,459,500,117,1000,,,,,21423,10,4481,20,,,,,,,,,,,,
megamillions,2020-03-27,$107 Million,$85.5 Million,,,,,1,1,0,4,,,,,214,500,35,2000,,,,,13655,10,2854,40,,,,,,,,,,,,
megamillions,2020-03-31,$113 Million,$90.4 Million,,,,,0,1,0,4,,,,,157,500,35,2000,,,,,11966,10,2391,40,,,,,,,,,,,,
megamillions,2020-04-03,$121 Million,$98.2 Million,,,,,0,1,0,4,,,,,175,500,39,2000,,,,,11928,10,2409,40,,,,,,,,,,,,
megamillions,2020-04-07,$127 Million,$101.1 Million,,,,,1,1,0,2,,,,,176,500,35,1000,,,,,11388,10,2318,20,,,,,,,,,,,,
megamillions,2020-04-10,$136 Million,$108.1 Million,,,,,0,1,0,2,,,,,227,500,50,1000,,,,,15220,10,3107,20,,,,,,,,,,,,
megamillions,2020-04-14,$145 Million,$114.7 Million,,,,,0,1,0,4,,,,,199,500,38,2000,,,,,13656,10,2676,40,,,,,,,,,,,,
megamillions,2020-04-17,$159 Million,$129.7 Million,,,,,1,1,1,4,,,,,251,500,54,2000,,,,,16484,10,3243,40,,,,,,,,,,,,
megamillions,2020-04-21,$164 Million,$134.7 Million,,,,,2,1,2,2,,,,,210,500,36,1000,,,,,15904,10,3144,20,,,,,,,,,,,,
megamillions,2020-04-24,$174 Million,$141.4 Million,,,,,1,1,1,2,,,,,246,500,57,1000,,,,,16600,10,3238,20,,,,,,,,,,,,
megamillions,2020-04-28,$186 Million,$150.4 Million,,,,,0,1,0,3,,,,,277,500,60,1500,,,,,18345,10,3535,30,,,,,,,,,,,,
megamillions,2020-05-01,$200 Million,$161.0 Million,,,,,0,1,0,2,,,,,323,500,57,1000,,,,,21190,10,3973,20,,,,,,,,,,,,
megamillions,2020-05-05,$215 Million,$172.1 Million,,,,,4,1,0,2,,,,,688,500,172,1000,,,,,33734,10,7027,20,,,,,,,,,,,,
megamillions,2020-05-08,$231 Million,$183.9 Million,,,,,0,1,0,2,,,,,357,500,64,1000,,,,,23714,10,4599,20,,,,,,,,,,,,
megamillions,2020-05-12,$248 Million,$195.8 Million,,,,,2,1,0,5,,,,,484,500,96,2500,,,,,27476,10,5312,50,,,,,,,,,,,,
megamillions,2020-05-15,$266 Million,$215.3 Million,,,,,0,1,0,3,,,,,462,500,90,1500,,,,,29826,10,5894,30,,,,,,,,,,,,
megamillions,2020-05-19,$274 Million,$216.0 Million,,,,,2,1,0,2,,,,,423,500,80,1000,,,,,28475,10,5515,20,,,,,,,,,,,,
megamillions,2020-05-22,$298 Million,$237.8 Million,,,,,0,1,0,4,,,,,504,500,109,2000,,,,,33196,10,6277,40,,,,,,,,,,,,
megamillions,2020-05-26,$313 Million,$247.4 Million,,,,,0,1,0,3,,,,,387,500,73,1500,,,,,26773,10,4779,30,,,,,,,,,,,,
megamillions,2020-05-29,$336 Million,$264.7 Million,,,,,4,1,2,2,,,,,543,500,87,1000,,,,,32650,10,6111,20,,,,,,,,,,,,
megamillions,2020-06-02,$356 Million,$280.3 Million,,,,,3,1,0,3,,,,,837,500,161,1500,,,,,44791,10,8766,30,,,,,,,,,,,,
megamillions,2020-06-05,$378 Million,$284.2 Million,,,,,3,1,0,3,,,,,501,500,89,1500,,,,,34442,10,6364,30,,,,,,,,,,,,
megamillions,2020-06-09,$410 Million,$316.8 Million,,,,,13,1,4,2,,,,,2387,500,570,1000,,,,,80070,10,16393,20,,,,,,,,,,,,
megamillions,2020-06-12,$20 Million,$15.7 Million,,,,,1,1,0,3,,,,,218,500,36,1500,,,,,13302,10,2767,30,,,,,,,,,,,,
megamillions,2020-06-16,$22 Million,$17.0 Million,,,,,1,1,0,3,,,,,245,500,51,1500,,,,,15622,10,3288,30,,,,,,,,,,,,
megamillions,2020-06-19,$26 Million,$20.3 Million,,,,,1,1,0,2,,,,,215,500,52,1000,,,,,13362,10,2813,20,,,,,,,,,,,,
megamillions,2020-06-23,$35 Million,$27.4 Million,,,,,1,1,0,3,,,,,222,500,42,1500,,,,,15397,10,3116,30,,,,,,,,,,,,
megamillions,2020-06-26,$44 Million,$35.0 Million,,,,,1,1,1,2,,,,,213,500,41,1000,,,,,14364,10,2951,20,,,,,,,,,,,,
megamillions,2020-06-30,$53 Million,$42.3 Million,,,,,1,1,0,2,,,,,271,500,59,1000,,,,,17089,10,3567,20,,,,,,,,,,,,
megamillions,2020-07-03,$62 Million,$48.6 Million,,,,,1,1,1,2,,,,,239,500,50,1000,,,,,17106,10,3541,20,,,,,,,,,,,,
megamillions,2020-07-07,$73 Million,$57.6 Million,,,,,0,1,0,3,,,,,296,500,63,1500,,,,,19319,10,3944,30,,,,,,,,,,,,
megamillions,2020-07-10,$83 Million,$67.0 Million,,,,,0,1,0,5,,,,,266,500,50,2500,,,,,18891,10,3991,50,,,,,,,,,,,,
megamillions,2020-07-14,$91 Million,$73.5 Million,,,,,2,1,1,4,,,,,253,500,61,2000,,,,,16195,10,3281,40,,,,,,,,,,,,
megamillions,2020-07-17,$101 Million,$81.2 Million,,,,,2,1,0,3,,,,,281,500,51,1500,,,,,19141,10,3914,30,,,,,,,,,,,,
megamillions,2020-07-21,$113 Million,$91.0 Million,,,,,0,1,0,3,,,,,291,500,62,1500,,,,,18942,10,3694,30,,,,,,,,,,,,
megamillions,2020-07-24,$124 Million,$100.8 Million,,,,,2,1,0,3,,,,,281,500,61,1500,,,,,18764,10,3704,30,,,,,,,,,,,,
megamillions,2020-07-28,$20 Million,$16.2 Million,,,,,2,1,0,4,,,,,317,500,77,2000,,,,,17387,10,3807,40,,,,,,,,,,,,
megamillions,2020-07-31,$22 Million,$17.9 Million,,,,,0,1,0,2,,,,,175,500,41,1000,,,,,12589,10,2717,20,,,,,,,,,,,,
megamillions,2020-08-04,$20 Million,$16.4 Million,,,,,1,1,0,3,,,,,218,500,52,1500,,,,,13439,10,2779,30,,,,,,,,,,,,
megamillions,2020-08-07,$22 Million,$18.0 Million,,,,,0,1,0,2,,,,,162,500,30,1000,,,,,12371,10,2657,20,,,,,,,,,,,,
megamillions,2020-08-11,$24 Million,$19.3 Million,,,,,2,1,1,4,,,,,232,500,52,2000,,,,,14357,10,3048,40,,,,,,,,,,,,
megamillions,2020-08-14,$31 Million,$24.5 Million,,,,,0,1,0,2,,,,,241,500,47,1000,,,,,15329,10,3269,20,,,,,,,,,,,,
megamillions,2020-08-18,$40 Million,$31.8 Million,,,,,0,1,0,4,,,,,271,500,40,2000,,,,,17189,10,3640,40,,,,,,,,,,,,
megamillions,2020-08-21,$49 Million,$39.1 Million,,,,,2,1,1,2,,,,,243,500,45,1000,,,,,15526,10,3202,20,,,,,,,,,,,,
megamillions,2020-08-25,$57 Million,$45.2 Million,,,,,0,1,0,3,,,,,335,500,73,1500,,,,,20875,10,4558,30,,,,,,,,,,,,
megamillions,2020-08-28,$68 Million,$53.2 Million,,,,,1,1,1,3,,,,,234,500,45,1500,,,,,15344,10,3087,30,,,,,,,,,,,,
megamillions,2020-09-01,$78 Million,$61.1 Million,,,,,2,1,0,4,,,,,267,500,58,2000,,,,,17279,10,3520,40,,,,,,,,,,,,
megamillions,2020-09-04,$88 Million,$69.9 Million,,,,,1,1,0,3,,,,,347,500,75,1500,,,,,20762,10,4399,30,,,,,,,,,,,,
megamillions,2020-09-08,$97 Million,$77.2 Million,,,,,0,1,0,2,,,,,360,500,76,1000,,,,,22220,10,4730,20,,,,,,,,,,,,
megamillions,2020-09-11,$108 Million,$85.9 Million,,,,,0,1,0,2,,,,,269,500,49,1000,,,,,18915,10,3633,20,,,,,,,,,,,,
megamillions,2020-09-15,$119 Million,$94.6 Million,,,,,1,1,0,4,,,,,261,500,49,2000,,,,,17940,10,3375,40,,,,,,,,,,,,
megamillions,2020-09-18,$20 Million,$15.8 Million,,,,,0,1,0,3,,,,,184,500,34,1500,,,,,12183,10,2524,30,,,,,,,,,,,,
megamillions,2020-09-22,$22 Million,$17.5 Million,,,,,0,1,0,4,,,,,173,500,35,2000,,,,,11513,10,2368,40,,,,,,,,,,,,
megamillions,2020-09-25,$24 Million,$19.1 Million,,,,,0,1,0,2,,,,,183,500,34,1000,,,,,12462,10,2530,20,,,,,,,,,,,,
megamillions,2020-09-29,$32 Million,$25.5 Million,,,,,0,1,0,3,,,,,211,500,44,1500,,,,,12478,10,2571,30,,,,,,,,,,,,
megamillions,2020-10-02,$41 Million,$32.2 Million,,,,,1,1,0,2,,,,,239,500,53,1000,,,,,13545,10,2833,20,,,,,,,,,,,,
megamillions,2020-10-06,$50 Million,$38.6 Million,,,,,1,1,0,3,,,,,216,500,44,1500,,,,,14044,10,2900,30,,,,,,,,,,,,
megamillions,2020-10-09,$60 Million,$46.4 Million,,,,,1,1,1,2,,,,,342,500,73,1000,,,,,20636,10,4500,20,,,,,,,,,,,,
megamillions,2020-10-13,$69 Million,$53.9 Million,,,,,0,1,0,2,,,,,227,500,48,1000,,,,,13851,10,2740,20,,,,,,,,,,,,
megamillions,2020-10-16,$77 Million,$60.3 Million,,,,,2,1,0,5,,,,,219,500,48,2500,,,,,13921,10,2827,50,,,,,,,,,,,,
megamillions,2020-10-20,$86 Million,$66.6 Million,,,,,0,1,0,3,,,,,190,500,36,1500,,,,,13233,10,2578,30,,,,,,,,,,,,
megamillions,2020-10-23,$97 Million,$74.0 Million,,,,,0,1,0,2,,,,,225,500,38,1000,,,,,14686,10,2962,20,,,,,,,,,,,,
megamillions,2020-10-27,$109 Million,$84.4 Million,,,,,0,1,0,3,,,,,259,500,50,1500,,,,,16255,10,3077,30,,,,,,,,,,,,
megamillions,2020-10-30,$118 Million,$91.0 Million,,,,,1,1,1,2,,,,,238,500,52,1000,,,,,17270,10,3322,20,,,,,,,,,,,,
megamillions,2020-11-03,$129 Million,$98.7 Million,,,,,0,1,0,3,,,,,271,500,48,1500,,,,,18567,10,3714,30,,,,,,,,,,,,
megamillions,2020-11-06,$142 Million,$109.8 Million,,,,,0,1,0,2,,,,,281,500,51,1000,,,,,19141,10,3791,20,,,,,,,,,,,,
megamillions,2020-11-10,$152 Million,$114.8 Million,,,,,2,1,0,5,,,,,224,500,46,2500,,,,,16452,10,3069,50,,,,,,,,,,,,
megamillions,2020-11-13,$165 Million,$126.7 Million,,,,,0,1,0,2,,,,,393,500,68,1000,,,,,25540,10,5200,20,,,,,,,,,,,,
megamillions,2020-11-17,$176 Million,$135.8 Million,,,,,1,1,0,3,,,,,314,500,55,1500,,,,,18862,10,3456,30,,,,,,,,,,,,
megamillions,2020-11-20,$188 Million,$146.1 Million,,,,,0,1,0,3,,,,,302,500,59,1500,,,,,18308,10,3396,30,,,,,,,,,,,,
megamillions,2020-11-24,$200 Million,$154.9 Million,,,,,0,1,0,2,,,,,324,500,54,1000,,,,,21376,10,3841,20,,,,,,,,,,,,
megamillions,2020-11-27,$214 Million,$165.8 Million,,,,,2,1,1,2,,,,,458,500,102,1000,,,,,23395,10,4531,20,,,,,,,,,,,,
megamillions,2020-12-01,$229 Million,$176.1 Million,,,,,1,1,0,2,,,,,330,500,55,1000,,,,,21876,10,4017,20,,,,,,,,,,,,
megamillions,2020-12-04,$244 Million,$184.7 Million,,,,,1,1,0,3,,,,,441,500,82,1500,,,,,27876,10,5134,30,,,,,,,,,,,,
megamillions,2020-12-08,$264 Million,$202.6 Million,,,,,2,1,0,3,,,,,382,500,70,1500,,,,,24892,10,4441,30,,,,,,,,,,,,
megamillions,2020-12-11,$276 Million,$213.1 Million,,,,,1,1,0,4,,,,,440,500,92,2000,,,,,25084,10,4545,40,,,,,,,,,,,,
megamillions,2020-12-15,$291 Million,$223.5 Million,,,,,3,1,0,2,,,,,571,500,101,1000,,,,,36224,10,6967,20,,,,,,,,,,,,
megamillions,2020-12-18,$310 Million,$237.5 Million,,,,,0,1,0,3,,,,,475,500,102,1500,,,,,30583,10,5613,30,,,,,,,,,,,,
megamillions,2020-12-22,$330 Million,$252.8 Million,,,,,0,1,0,2,,,,,486,500,88,1000,,,,,31215,10,5370,20,,,,,,,,,,,,
megamillions,2020-12-25,$352 Million,$269.1 Million,,,,,3,1,0,2,,,,,442,500,73,1000,,,,,31294,10,5474,20,,,,,,,,,,,,
megamillions,2020-12-29,$376 Million,$287.0 Million,,,,,0,1,0,3,,,,,597,500,106,1500,,,,,39461,10,6937,30,,,,,,,,,,,,
megamillions,2021-01-01,$401 Million,$306.1 Million,,,,,1,1,0,5,,,,,741,500,120,2500,,,,,47102,10,8230,50,,,,,,,,,,,,
megamillions,2021-01-05,$447 Million,$339.6 Million,,,,,4,1,1,2,,,,,1051,500,198,1000,,,,,68270,10,11162,20,,,,,,,,,,,,
megamillions,2021-01-08,$520 Million,$383.4 Million,,,,,5,1,1,2,,,,,1738,500,295,1000,,,,,108107,10,18463,20,,,,,,,,,,,,
megamillions,2021-01-12,$625 Million,$458.8 Million,,,,,9,1,1,2,,,,,2614,500,433,1000,,,,,159023,10,25309,20,,,,,,,,,,,,
megamillions,2021-01-15,$750 Million,$554.3 Million,,,,,8,1,0,4,,,,,3179,500,499,2000,,,,,207380,10,32298,40,,,,,,,,,,,,
megamillions,2021-01-19,$865 Million,$638.8 Million,,,,,11,1,2,2,,,,,3955,500,658,1000,,,,,246648,10,39492,20,,,,,,,,,,,,
megamillions,2021-01-22,$1 Billion,$739.6 Million,,,,,10,1,2,2,,,,,4575,500,654,1000,,,,,293395,10,44841,20,,,,,,,,,,,,
megamillions,2021-01-26,$20 Million,$14.9 Million,,,,,0,1,0,3,,,,,331,500,55,1500,,,,,21208,10,4323,30,,,,,,,,,,,,
megamillions,2021-01-29,$25 Million,$18.4 Million,,,,,1,1,0,3,,,,,275,500,61,1500,,,,,18093,10,3934,30,,,,,,,,,,,,
megamillions,2021-02-02,$42 Million,$30.9 Million,,,,,1,1,0,2,,,,,266,500,46,1000,,,,,18432,10,3837,20,,,,,,,,,,,,
megamillions,2021-02-05,$54 Million,$39.4 Million,,,,,0,1,0,4,,,,,436,500,110,2000,,,,,26426,10,5907,40,,,,,,,,,,,,
megamillions,2021-02-09,$68 Million,$49.7 Million,,,,,1,1,1,4,,,,,443,500,93,2000,,,,,26958,10,5884,40,,,,,,,,,,,,
megamillions,2021-02-12,$82 Million,$59.2 Million,,,,,5,1,0,3,,,,,608,500,127,1500,,,,,31535,10,6973,30,,,,,,,,,,,,
megamillions,2021-02-16,$96 Million,$68.5 Million,,,,,1,1,0,3,,,,,236,500,50,1500,,,,,16847,10,3238,30,,,,,,,,,,,,
